80813,91
65218,10
83047,91
72285,10
99285,37
50808,7
28019,91
25019,10
12176,10
39376,91
58252,10
69291,10
51766,10
56711,82
24742,91
42512,7
61406,82
27352,37
78321,82
83629,37
88246,37
83824,91
30587,10
88200,37
33422,37
89854,82
76815,10
48702,37
80846,91
12628,37
55885,7
64850,10
60179,10
91792,37
43819,10
16875,10
48981,37
50325,37
67503,7
63276,37
48342,91
35463,7
48670,91
69815,10
76782,10
45268,37
58403,37
43426,7
35985,7
21504,10
62012,7
86262,10
45342,91
38637,7
73989,91
63486,7
66081,37
38671,7
77835,82
86620,82
78279,82
67217,82
38011,37
24731,10
22470,10
86189,10
13604,37
95182,91
31387,37
43605,7
30606,7
25196,7
59526,82
95048,91
24982,91
16798,10
96683,37
81253,82
69051,10
26707,10
53512,7
38105,82
54180,82
10161,82
49885,91
89687,91
86481,91
27105,82
64099,82
89355,82
38469,91
94129,10
64655,82
42667,37
80235,91
81197,37
27379,91
24653,7
40382,82
75883,37
42376,10
83297,82
16387,91
11332,37
34379,91
92200,7
80407,7
30994,7
34964,37
83919,82
12477,10
75086,7
16072,10
55855,7
12706,91
24474,82
55044,82
65318,10
66288,82
87183,82
37720,37
28888,7
55065,37
37144,37
43285,82
68596,10
14319,91
21181,37
80115,10
42437,82
61595,37
64397,82
12065,10
53893,91
51416,10
30378,91
89661,37
61916,82
40166,91
68955,37
29002,91
74328,37
46296,10
19911,7
70855,10
12465,10
60195,82
35635,7
36792,82
94365,37
38178,7
70014,37
89330,82
30814,7
22854,7
44551,7
58203,10
36748,91
96179,10
31043,7
97494,91
67474,10
69509,82
98739,10
73912,91
28524,91
94705,10
17708,91
68767,82
49011,91
57598,7
40089,82
57576,82
14366,82
69867,7
49507,7
32388,82
10050,82
75705,82
99858,37
17798,7
87533,91
67835,37
15183,37
84453,7
37223,37
99994,82
56575,10
43996,37
26005,91
38305,82
19898,10
32178,7
56795,37
14688,10
16620,7
72109,91
22508,10
60152,37
91700,7
26414,10
24802,82
39094,37
76582,82
81491,82
84024,91
61675,37
26110,7
29364,82
18205,82
92707,82
26785,37
54256,10
24349,10
70148,7
69004,91
66759,82
11873,37
30767,82
82112,7
55523,82
80711,82
95899,10
17043,82
93185,7
15806,7
85689,10
54988,10
44051,82
87920,10
77323,10
82656,37
10015,10
56424,82
67027,91
17831,37
23839,10
21482,91
17023,7
49964,37
98949,82
59112,10
79463,82
19568,7
32473,91
45144,10
43919,37
96571,82
20204,91
13530,37
22877,7
57913,7
59840,10
28546,37
82079,82
28129,37
44792,7
92451,91
60132,10
10369,82
10721,37
53478,10
43120,82
78836,37
34989,91
95849,82
32519,10
41735,37
31674,10
32378,91
25640,82
77642,10
62123,10
29833,7
51633,7
79857,10
28220,37
43174,91
64940,37
82486,7
70620,10
92099,82
22835,10
26804,37
74272,82
63952,91
16178,82
70202,7
88696,91
43082,82
27007,37
76336,82
36370,37
75897,7
30552,82
11432,82
42122,91
48538,7
10875,82
20526,37
55173,91
40450,7
48283,91
29502,10
46729,82
94593,7
47586,7
16496,82
71353,82
42004,37
22236,37
27227,91
47749,7
76729,91
81902,37
14639,7
30836,91
93064,7
47309,7
85441,82
69924,37
98939,82
15349,10
72867,7
82592,91
61388,82
67552,7
27214,10
25306,37
35800,37
62954,82
17740,82
99858,82
79293,37
23859,91
60520,10
48027,91
85244,10
85935,91
83553,91
95995,10
72599,91
44059,91
63310,91
47311,7
44143,82
16976,7
30719,10
59745,91
24821,10
12508,10
92713,37
66459,82
59367,37
86389,7
57518,82
32624,82
24562,37
52711,10
79801,10
20583,7
52368,10
43962,10
82782,10
41876,91
82176,91
35907,37
45286,82
15995,91
42465,91
56824,82
51164,7
49469,37
29065,37
45535,37
28246,91
64236,7
27677,10
79240,91
10508,37
94306,7
42278,91
27491,91
81116,7
34888,91
33502,10
15877,37
96840,10
38613,10
50086,37
11395,82
17884,91
57559,37
83556,91
15735,7
82906,7
25175,7
79122,37
89761,37
20218,91
11371,82
70005,7
84406,10
76795,7
16734,7
20775,37
35738,82
25787,7
72599,91
80665,10
20716,7
55548,7
34696,7
60557,10
84673,7
10627,82
74232,82
96110,91
59167,7
98280,37
22738,91
27941,82
58983,37
64574,7
53289,10
35307,10
84622,91
24412,7
19760,82
23806,10
92644,7
91566,91
35099,10
95065,7
80442,7
64006,10
48874,82
77597,10
43446,10
49098,82
78831,37
51094,82
45065,37
56188,82
47891,7
67515,10
74684,10
98240,82
64772,10
88488,91
81849,82
37400,10
79277,37
89578,7
64111,91
29517,10
40000,82
80169,10
44423,10
50323,10
90970,10
83252,82
73934,7
34849,82
94964,37
72735,91
32488,10
31419,10
35604,82
42917,7
64823,82
62127,7
65632,82
70483,37
70969,91
23070,91
72234,91
17664,82
49135,7
70870,82
17784,82
27330,7
80493,82
98985,7
25334,7
84191,7
66378,7
45565,82
99050,7
81015,91
69533,7
21340,10
57942,37
88555,82
96663,82
36630,82
97161,82
19977,37
81452,7
84197,91
88872,37
76389,82
47016,82
21048,10
39819,91
60386,91
46456,37
85430,91
91191,7
68984,82
61941,7
75696,7
33932,82
93411,91
34994,82
89747,82
97190,91
13814,10
58396,37
32105,37
20688,91
79771,7
69379,82
23448,82
17387,91
76275,37
45274,10
74699,10
13337,7
77750,82
53560,82
62722,7
89075,10
81597,37
17308,10
27256,10
98080,37
77372,37
14240,37
62818,37
79636,37
43323,91
12627,82
87965,10
71155,82
26132,82
53789,37
92490,82
18533,7
77899,91
45297,10
52940,37
73680,82
35453,91
30687,10
53657,10
77067,7
78061,37
49778,10
36140,10
19623,37
67289,91
17666,7
39926,82
32125,82
39006,91
21081,91
75386,37
97274,82
47484,91
40413,7
18614,82
53757,37
95150,10
62523,10
26547,91
80022,91
37222,91
39024,10
48637,82
96086,91
84663,7
59613,91
71209,91
28591,82
53636,82
38422,82
89350,7
47697,37
25387,91
59122,7
86775,82
98285,7
59556,91
59252,37
59274,7
51740,37
75457,82
48035,10
91569,91
