74692,574
35609,628
94293,632
86224,957
97178,154
13656,701
63906,632
31310,118
26500,391
92443,371
66839,132
84651,154
60485,295
48031,574
63589,154
34849,437
83748,783
46465,339
31646,70
20775,154
28642,837
94218,656
10267,98
30431,954
28473,154
80320,997
50736,114
82220,488
50467,589
26852,656
50108,885
76032,371
52733,635
29332,628
36500,628
91347,958
43947,456
58627,217
10091,859
47485,236
78602,408
49110,213
80251,275
67461,413
35967,154
84465,98
47325,339
72939,943
99798,124
65909,98
71605,408
80430,952
65238,635
64716,275
87409,656
83341,830
84259,488
90578,601
79700,124
92892,517
69605,759
53944,601
16977,644
36031,656
41568,437
98071,943
54297,632
48745,943
64658,574
73464,488
18343,119
43526,640
59810,16
97701,295
95750,656
62053,759
74499,371
43738,124
47131,339
12411,887
60703,437
49971,413
73692,136
92989,859
37524,574
22967,628
15495,644
19297,20
26289,628
21438,132
49411,575
63468,635
38094,859
39081,891
83436,371
99173,413
52923,446
69564,635
61888,131
19259,650
91338,635
77058,456
70864,954
30473,650
14896,650
21662,859
32050,16
54950,339
36964,957
94501,891
47993,674
60493,957
68343,640
53719,957
20409,777
33893,339
21528,575
71062,213
81654,391
67958,236
82636,933
18133,517
61298,295
17045,371
90069,226
36357,78
95619,640
63553,446
97973,958
93251,447
46466,589
78176,644
23756,701
78432,701
55358,391
32544,488
46582,830
26274,671
54248,217
80097,632
70998,859
90001,154
80501,286
35182,575
17176,371
56192,628
97064,671
48045,640
57854,447
88474,628
89792,632
21213,958
10215,217
55338,783
92277,887
63386,217
23642,997
34070,601
42527,328
12664,574
66466,701
79896,459
27071,391
51704,837
46466,628
85239,628
75942,408
58028,885
70105,632
31751,114
95407,413
29430,640
28509,628
73899,640
18465,644
32082,132
94117,891
78070,78
26834,154
75646,589
39445,459
65312,459
97106,635
78837,118
17772,957
36212,295
36088,339
17451,488
55259,635
93176,783
92015,446
40240,446
26896,154
83292,154
10870,20
32446,236
24686,78
97737,217
58915,275
36569,885
81317,783
10655,226
67384,295
66054,701
62328,23
89885,98
62713,517
57524,644
29660,954
92575,837
95240,997
63749,885
60815,456
67731,859
30286,217
39773,783
58120,671
47491,985
21725,958
83138,640
71198,226
71410,885
36828,759
67979,226
45096,20
78599,589
50970,446
18964,70
32681,413
34098,628
61055,517
28115,131
21076,640
98298,783
95469,154
45893,759
72287,671
65069,70
65992,640
15359,488
11812,226
94323,830
49030,574
96741,154
50028,456
41079,997
20537,997
13680,671
33060,954
69193,217
53290,136
29067,783
65155,371
22134,640
78976,114
35681,589
89202,575
32914,78
67303,644
32369,635
43928,644
41577,132
42221,286
41594,640
10914,783
32387,632
52903,78
86434,674
58520,488
22826,575
30488,891
60157,20
96820,635
26195,226
91983,656
60927,887
28343,933
81278,671
59435,20
24264,674
44631,887
89439,295
29373,674
36764,575
83991,957
45861,640
37157,701
10228,437
16184,640
96964,783
77646,674
29032,783
55611,114
79365,119
99172,339
11661,70
35189,517
71062,783
31818,78
37290,601
20707,118
96525,154
81045,671
39061,154
16416,517
64140,213
43156,217
45143,295
36810,887
29894,632
44927,777
54907,650
78341,447
59844,275
73750,777
14405,777
41149,656
91163,275
36363,446
58048,783
42388,236
94274,650
14087,887
80880,236
97005,635
10893,601
71241,446
58818,589
86347,459
46388,118
76113,759
41461,628
77660,236
60290,783
63451,632
83115,783
48798,671
66986,650
15934,98
46135,701
61857,859
53644,217
12374,671
99736,837
34922,640
72506,859
92533,70
52348,23
86996,124
68130,885
73337,674
15927,447
62359,783
26761,408
72130,124
26161,783
48392,777
69794,954
78436,118
14713,339
93028,328
69018,632
88033,943
93264,413
44143,226
97081,759
74519,154
53041,23
92096,16
58489,674
57333,943
48478,459
18311,23
44111,859
21198,456
93317,859
52704,16
70031,295
42617,132
94335,339
57972,671
26577,124
10003,488
63125,20
59883,885
99050,226
24244,943
64001,830
95561,488
99888,226
33508,575
33967,830
18541,78
58121,136
21486,943
61089,23
55313,286
25809,783
83340,459
91599,632
99000,759
27921,131
24067,640
51638,488
92649,328
65151,933
56439,701
15914,783
96835,114
42871,132
28621,124
88513,286
89607,78
59044,154
12769,632
62438,783
81648,575
25208,837
45193,958
60892,574
49883,78
59352,943
35142,650
66896,226
86135,885
54486,628
23464,650
18740,952
17484,118
18072,226
76136,575
86333,933
12462,650
23828,226
96597,640
78998,933
86322,701
39904,589
81885,943
46111,656
34782,628
87523,408
97926,859
16701,632
59692,371
79198,957
63197,119
20502,589
91204,217
96867,339
63284,589
25152,589
90869,459
39443,601
31369,644
20397,997
75662,517
63493,136
12117,783
55696,488
61188,371
34241,20
62873,154
82578,777
19239,601
97543,837
46382,656
43408,408
60014,236
58335,456
22629,154
23190,295
48971,226
32868,517
29773,891
81272,413
86724,859
77881,650
29049,958
61384,958
94799,459
81120,98
38913,589
57960,98
58509,574
33694,628
54315,859
21343,118
63852,136
87949,275
72670,589
44796,20
56351,933
71048,671
89410,628
48664,985
48125,954
41128,213
46168,887
27982,295
31000,217
51246,78
47314,70
90516,574
49895,674
71995,574
90127,933
17703,371
23044,98
26844,136
58746,236
70306,23
40690,275
14034,671
69125,837
97919,640
99505,671
42636,226
85734,644
21850,640
43656,885
26125,213
27175,236
56165,213
12501,98
23523,783
33803,943
64767,275
93321,217
28096,891
68265,589
14166,118
92738,701
35149,640
45863,119
40032,459
44220,891
12998,650
58351,459
84239,635
20151,650
68922,517
60983,628
75058,575
21832,98
43111,236
88673,885
78178,447
45796,674
38140,275
99075,98
27650,628
14328,459
80573,859
61305,78
70175,837
72356,236
78216,437
15106,958
46234,132
59183,70
67972,635
44827,131
50663,589
86501,339
53332,408
94407,136
80950,830
61330,933
27065,20
34579,226
62467,131
32711,859
45561,830
18511,408
42826,154
94174,859
16578,213
48973,830
85801,371
21010,601
52052,783
10433,958
97375,574
23033,759
82749,339
65154,136
34264,286
76002,488
35283,759
66987,640
33927,437
39975,943
38511,632
66701,286
10275,119
73645,114
17629,132
81693,574
34547,236
97528,217
65922,131
34753,885
66595,446
15600,628
31631,78
22071,217
86177,437
61835,78
94095,933
78212,286
86491,640
62220,943
10605,131
40110,328
28256,952
75908,997
60406,286
54345,226
68767,650
48448,601
70642,985
35383,943
31680,632
78182,885
38561,671
10918,635
39212,635
15484,447
83668,954
86631,985
32330,328
35606,408
68279,328
11308,154
22583,589
98036,154
82727,23
33421,589
17656,943
28329,286
31287,213
87654,943
18439,632
61658,70
87865,446
41479,933
38260,783
21680,488
86643,226
37849,628
55217,456
35616,23
33652,78
89283,236
38279,78
31617,628
34625,952
82833,958
58743,213
42245,656
39131,226
18803,118
87847,628
49951,437
81981,154
55498,954
55805,23
86692,295
80932,783
19323,286
95129,952
13597,131
14775,295
54655,958
72213,339
42968,985
31026,887
74130,78
69695,640
54453,217
83114,339
26444,131
89798,70
65313,830
50583,213
71880,118
52023,226
21260,575
58805,339
24025,413
57706,759
62875,859
37117,650
33208,674
13308,628
89358,517
11700,575
62180,674
54187,70
25585,628
10775,830
60267,16
50087,635
39314,517
99688,635
89801,391
65988,837
54376,632
55275,957
57057,236
13807,286
70875,391
67742,413
54452,650
86672,640
86224,958
52188,891
22872,437
10117,574
94429,488
83523,446
48427,958
39912,885
17318,446
75699,328
73248,644
35931,628
19308,777
91056,78
27033,459
20453,295
46504,23
45539,601
92128,628
78053,952
47704,286
92114,837
39002,671
64504,885
19802,830
22177,958
49270,413
99395,124
17138,575
81641,488
55084,70
14768,777
38654,286
87302,339
83286,997
50043,589
70746,701
44735,632
63556,136
41636,154
14097,286
73579,589
65212,954
82055,644
33737,78
35324,295
76831,887
69516,837
65475,632
60656,640
54462,70
94805,628
79625,413
66359,124
21515,226
35112,408
61078,777
52079,837
49604,601
39755,644
78892,236
37244,114
26013,674
30669,114
83393,136
84255,132
51577,671
40642,217
17548,132
88372,957
75506,777
37340,517
84995,783
37727,413
62407,131
12580,954
93566,20
64055,958
72349,16
55538,286
45814,601
13074,933
28224,887
60163,217
93442,985
88497,459
48052,644
38088,408
85441,78
94039,286
11759,236
46343,632
67991,933
96266,640
21954,628
23965,954
70447,118
11236,701
62065,640
19445,628
27755,891
46574,759
82355,885
65697,488
65543,488
94591,575
54620,575
68368,674
77404,885
47428,952
69725,952
31446,887
13052,236
26125,656
21808,408
24992,328
90263,601
34200,891
71093,217
22522,628
81948,488
49609,650
37383,952
72431,118
78924,574
80630,226
67895,777
39703,447
23465,446
74451,124
86108,114
97424,656
27889,589
84710,644
89211,943
67885,656
10176,589
84025,236
50566,154
26490,98
24827,78
40501,226
55704,640
87269,226
68814,783
53760,635
24477,114
38517,575
82188,885
40346,837
26012,517
55810,632
71215,78
60173,830
84886,985
24118,674
77864,286
48416,114
48124,632
62911,275
57882,783
42400,985
89341,488
24190,674
14276,295
93631,830
79197,575
68313,632
65342,114
49437,783
40755,371
50867,997
98442,98
93332,226
30009,78
87376,887
30112,701
80215,837
60165,650
41642,136
40124,632
91830,339
53165,118
64335,701
37670,517
57935,671
64836,640
74540,371
15253,16
48921,674
32545,447
83654,154
56213,78
26835,413
17565,759
65383,20
75787,632
29354,23
72478,20
66156,328
41858,997
14350,286
96224,446
92886,131
44369,275
30736,837
69014,632
44492,783
39765,408
29402,933
21041,943
90855,985
59156,413
75013,456
84899,859
61182,891
14191,437
54733,114
81929,985
95099,118
76190,859
14329,891
19330,952
56425,371
35397,16
12574,408
78859,226
25779,154
64466,446
27847,837
33718,575
12668,644
71045,371
35092,23
92715,574
58942,640
45206,933
89673,236
14990,933
46540,954
76890,408
35316,23
31069,589
67762,628
84059,114
67189,339
26929,885
93465,154
72836,488
54884,23
52414,589
18664,446
47707,437
26938,70
39151,98
64979,997
84879,777
22509,131
60791,891
65212,650
26342,328
34611,275
28142,777
76600,640
98133,446
42683,985
19003,954
82774,640
25445,830
22507,574
24209,589
90622,575
72368,517
65898,640
99038,217
29773,885
43316,933
50775,632
18485,656
17193,391
84368,635
98587,413
71517,957
55275,985
45166,952
64725,783
52158,644
58586,759
99676,701
53552,131
86585,437
23795,674
92626,217
80444,632
42884,328
84885,456
18405,446
32282,154
12340,488
30815,958
10261,517
43123,295
97167,391
23781,226
50468,635
92635,70
59767,997
88256,575
82641,456
22969,70
31461,118
87009,885
80856,295
70693,933
21048,236
61076,132
44367,339
16935,640
25067,98
46162,957
86948,589
39451,408
88580,20
76774,628
86737,226
14496,671
83068,830
48559,656
79223,891
32980,459
52599,601
41209,78
46291,601
46617,124
37457,701
87804,887
61243,119
44595,391
53598,997
99209,118
87519,226
42263,275
27869,275
84086,408
68906,830
71209,488
80813,119
65218,701
83047,459
72285,628
99285,783
50808,447
28019,957
25019,226
12176,628
39376,777
58252,830
69291,885
51766,413
56711,447
24742,23
42512,413
61406,391
27352,16
78321,78
83629,371
88246,671
83824,575
30587,674
88200,635
33422,124
89854,132
76815,131
48702,671
80846,628
12628,887
55885,777
64850,132
60179,885
91792,575
43819,957
16875,371
48981,456
50325,16
67503,131
63276,671
48342,136
35463,943
48670,640
69815,859
76782,78
45268,783
58403,226
43426,456
35985,131
21504,632
62012,574
86262,413
45342,236
38637,124
73989,339
63486,954
66081,456
38671,124
77835,574
86620,236
78279,759
67217,131
38011,16
24731,635
22470,957
86189,589
13604,408
95182,997
31387,674
43605,391
30606,236
25196,154
59526,328
95048,456
24982,154
16798,286
96683,78
81253,759
69051,628
26707,286
53512,23
38105,891
54180,114
10161,891
49885,644
89687,437
86481,408
27105,70
64099,488
89355,650
38469,985
94129,78
64655,759
42667,575
80235,70
81197,985
27379,517
24653,446
40382,640
75883,124
42376,859
83297,447
16387,632
11332,574
34379,644
92200,957
80407,628
30994,459
34964,456
83919,517
12477,589
75086,575
16072,628
55855,16
12706,446
24474,119
55044,20
65318,628
66288,213
87183,23
37720,632
28888,777
55065,517
37144,371
43285,78
68596,574
14319,70
21181,997
80115,154
42437,118
61595,70
64397,459
12065,408
53893,859
51416,632
30378,957
89661,119
61916,517
40166,632
68955,575
29002,859
74328,650
46296,958
19911,437
70855,943
12465,456
60195,640
35635,958
36792,943
94365,783
38178,837
70014,456
89330,985
30814,339
22854,217
44551,213
58203,275
36748,701
96179,674
31043,952
97494,217
67474,952
69509,859
98739,217
73912,957
28524,339
94705,70
17708,601
68767,23
49011,98
57598,783
40089,885
57576,640
14366,671
69867,837
49507,656
32388,632
10050,78
75705,20
99858,154
17798,132
87533,98
67835,114
15183,650
84453,830
37223,701
99994,517
56575,701
43996,118
26005,574
38305,236
19898,885
32178,339
56795,339
14688,408
16620,837
72109,98
22508,517
60152,226
91700,887
26414,447
24802,488
39094,783
76582,601
81491,16
84024,98
61675,985
26110,777
29364,339
18205,783
92707,997
26785,674
54256,575
24349,447
70148,656
69004,459
66759,656
11873,70
30767,275
82112,628
55523,957
80711,628
95899,885
17043,114
93185,78
15806,575
85689,78
54988,23
44051,446
87920,759
77323,656
82656,575
10015,628
56424,859
67027,589
17831,830
23839,132
21482,408
17023,371
49964,459
98949,837
59112,574
79463,887
19568,885
32473,985
45144,20
43919,391
96571,777
20204,674
13530,408
22877,885
57913,98
59840,456
28546,656
82079,517
28129,891
44792,859
92451,98
60132,759
10369,589
10721,650
53478,136
43120,78
78836,217
34989,943
95849,891
32519,124
41735,226
31674,575
32378,628
25640,213
77642,574
62123,943
29833,837
51633,459
79857,119
28220,413
43174,78
64940,339
82486,644
70620,114
92099,226
22835,958
26804,674
74272,408
63952,830
16178,236
70202,413
88696,78
43082,136
27007,574
76336,837
36370,952
75897,132
30552,859
11432,328
42122,132
48538,632
10875,997
20526,78
55173,114
40450,783
48283,837
29502,236
46729,371
94593,23
47586,23
16496,70
71353,933
42004,118
22236,656
27227,154
47749,154
76729,517
81902,391
14639,459
30836,114
93064,328
47309,114
85441,114
69924,891
98939,437
15349,339
72867,674
82592,887
61388,887
67552,640
27214,136
25306,447
35800,437
62954,837
17740,437
99858,226
79293,131
23859,23
60520,408
48027,236
85244,885
85935,124
83553,777
95995,217
72599,70
44059,488
63310,954
47311,78
44143,447
16976,891
30719,783
59745,997
24821,589
12508,154
92713,701
66459,339
59367,371
86389,456
57518,885
32624,701
24562,885
52711,391
79801,574
20583,997
52368,943
43962,136
82782,644
41876,656
82176,859
35907,589
45286,628
15995,413
42465,933
56824,456
51164,575
49469,985
29065,957
45535,217
28246,23
64236,985
27677,371
79240,783
10508,783
94306,954
42278,16
27491,413
81116,985
34888,286
33502,589
15877,98
96840,952
38613,783
50086,131
11395,114
17884,446
57559,671
83556,644
15735,413
82906,640
25175,640
79122,98
89761,859
20218,124
11371,114
70005,644
84406,20
76795,295
16734,517
20775,574
35738,447
25787,759
72599,701
80665,517
20716,952
55548,131
34696,413
60557,154
84673,701
10627,23
74232,891
96110,674
59167,701
98280,640
22738,783
27941,640
58983,644
64574,943
53289,887
35307,118
84622,650
24412,114
19760,391
23806,997
92644,118
91566,589
35099,640
95065,985
80442,887
64006,859
48874,488
77597,640
43446,589
49098,437
78831,517
51094,70
45065,213
56188,371
47891,295
67515,408
74684,413
98240,671
64772,887
88488,16
81849,131
37400,114
79277,295
89578,997
64111,575
29517,119
40000,644
80169,236
44423,286
50323,759
90970,217
83252,78
73934,226
34849,114
94964,887
72735,701
32488,589
31419,131
35604,154
42917,958
64823,954
62127,575
65632,943
70483,132
70969,408
23070,213
72234,114
17664,488
49135,933
70870,119
17784,952
27330,226
80493,640
98985,628
25334,601
84191,777
66378,124
45565,783
99050,154
81015,985
69533,339
21340,957
57942,589
88555,78
96663,783
36630,275
97161,885
19977,391
81452,131
84197,671
88872,408
76389,408
47016,575
21048,23
39819,575
60386,575
46456,701
85430,656
91191,830
68984,124
61941,459
75696,408
33932,131
93411,408
34994,640
89747,674
97190,437
13814,635
58396,957
32105,701
20688,447
79771,517
69379,628
23448,656
17387,456
59274,958
51740,119
75457,456
48035,20
91569,783
76275,213
45274,640
74699,650
13337,78
77750,859
53560,640
62722,887
89075,891
81597,997
17308,656
27256,885
98080,23
77372,783
14240,601
62818,132
79636,98
43323,830
12627,118
87965,574
71155,783
26132,943
53789,575
92490,16
18533,517
77899,635
45297,671
52940,837
73680,459
35453,339
30687,124
53657,954
77067,154
78061,777
49778,217
36140,328
19623,674
67289,985
17666,136
39926,226
32125,286
39006,70
21081,628
75386,958
97274,391
47484,644
40413,456
18614,632
53757,759
95150,236
62523,952
26547,275
80022,371
37222,446
39024,154
48637,488
96086,628
84663,701
59613,413
71209,131
28591,295
53636,437
38422,408
89350,447
47697,119
25387,20
59122,933
86775,78
98285,957
59556,589
59252,114
